Transaction_ID,Sales_Date,Order_ID,Customer_ID,Product_ID,Employee_ID,Region_ID,Quantity,Unit_Price,Discount_Pct,Gross_Revenue,Discount_Value,Sales_Value,Product_Cost,Profit
ST0000896,3/6/2025,O001341,C00277,P0148,E0002,R002,8,17452.74,0,139621.92,0,139621.92,109976.05,29645.88
ST0000897,4/11/2025,O000707,C00396,P0072,E0029,R006,3,45236.23,0.05,135708.7,6785.43,128923.26,97384.57,31538.7
ST0000898,5/13/2026,O002218,C00361,P0056,E0002,R002,5,48386.29,0.15,241931.43,36289.71,205641.71,128137.53,77504.18
ST0000899,5/1/2026,O000686,C00175,P0123,E0001,R002,7,23591.93,0,165143.5,0,165143.5,143696.13,21447.37
ST0000900,8/13/2026,O002326,C00158,P0134,E0028,R006,5,16517.52,0.2,82587.59,16517.52,66070.07,52185.85,13884.22
ST0000901,11/30/2025,O000202,C00461,P0022,E0030,R003,1,6603.83,0.25,6603.83,1650.96,4952.87,5613.46,-660.59
ST0000902,11/19/2025,O000836,C00283,P0051,E0031,R001,5,8426.4,0,42132,0,42132,24531.21,17600.79
ST0000903,7/6/2026,O001367,C00262,P0057,E0032,R001,8,29475.44,0.05,235803.55,11790.18,224013.37,146997.48,77015.89
ST0000904,7/1/2026,O002159,C00107,P0103,E0002,R002,7,41425.05,0.1,289975.37,28997.54,260977.84,155310.62,105667.22
ST0000905,7/5/2026,O000428,C00102,P0089,E0022,R003,6,39475.86,0.1,236855.15,23685.52,213169.64,134729.37,78440.27
ST0000906,2/20/2026,O000065,C00263,P0089,E0040,R005,4,40788.41,0.1,163153.65,16315.37,146838.29,89819.58,57018.71
ST0000907,7/26/2025,O000168,C00343,P0112,E0010,R004,8,34896.19,0.2,279169.5,55833.9,223335.6,179496.96,43838.64
ST0000908,3/28/2025,O001651,C00301,P0036,E0014,R005,8,11573.09,0.2,92584.71,18516.94,74067.77,59066.77,15001
ST0000909,5/2/2025,O001363,C00069,P0053,E0018,R003,7,10743.61,0.25,75205.27,18801.32,56403.96,46202.74,10201.22
ST0000910,2/16/2026,O001225,C00471,P0147,E0028,R006,2,48727.75,0.2,97455.51,19491.1,77964.4,56041.29,21923.11
ST0000911,6/12/2025,O000628,C00496,P0136,E0041,R002,6,47109.86,0.2,282659.17,56531.83,226127.34,162249.63,63877.71
ST0000912,11/11/2025,O002567,C00215,P0040,E0021,R001,6,28472.48,0,170834.89,0,170834.89,104166.09,66668.8
ST0000913,10/23/2025,O000351,C00326,P0092,E0003,R001,6,58630.52,0.25,351783.13,87945.78,263837.35,200405.63,63431.72
ST0000914,7/7/2026,O002659,C00444,P0056,E0017,R002,4,48803.63,0.2,195214.53,39042.91,156171.63,102510.02,53661.6
ST0000915,5/9/2026,O002037,C00556,P0117,E0025,R004,6,22417.69,0.15,134506.16,20175.92,114330.24,104839.91,9490.33
ST0000916,2/10/2025,O000569,C00298,P0023,E0025,R004,3,28636.31,0.1,85908.93,8590.89,77318.04,57130.2,20187.84
ST0000917,10/11/2025,O001065,C00196,P0056,E0005,R005,6,46621.65,0.2,279729.88,55945.98,223783.91,153765.04,70018.87
ST0000918,4/20/2026,O002098,C00080,P0069,E0018,R003,5,16450.88,0,82254.39,0,82254.39,46710.57,35543.81
ST0000919,6/27/2025,O001827,C00407,P0144,E0004,R008,1,20723.44,0.25,20723.44,5180.86,15542.58,11297.78,4244.8
ST0000920,7/12/2025,O001407,C00271,P0022,E0040,R005,2,6828.51,0,13657.01,0,13657.01,11226.92,2430.09
ST0000921,7/12/2026,O001869,C00434,P0124,E0035,R002,6,8702.17,0,52213,0,52213,37984.56,14228.45
ST0000922,2/24/2026,O002346,C00131,P0071,E0031,R001,5,34802.37,0.05,174011.85,8700.59,165311.25,123658,41653.25
ST0000923,6/13/2025,O002475,C00103,P0043,E0038,R002,6,43648.21,0,261889.26,0,261889.26,166960.87,94928.39
ST0000924,6/21/2026,O001760,C00506,P0071,E0003,R001,3,36340.25,0.2,109020.75,21804.15,87216.6,74194.8,13021.8
ST0000925,3/13/2025,O001002,C00164,P0133,E0017,R002,6,5121.81,0.1,30730.89,3073.09,27657.8,18109.39,9548.4
ST0000926,6/19/2026,O001115,C00411,P0113,E0020,R001,8,1780.53,0.1,14244.23,1424.42,12819.8,11457.82,1361.98
ST0000927,5/26/2025,O001308,C00566,P0150,E0032,R001,1,51330.02,0.05,51330.02,2566.5,48763.52,33938.76,14824.76
ST0000928,7/15/2025,O001336,C00055,P0078,E0025,R004,5,20364.31,0.2,101821.53,20364.31,81457.22,78372.32,3084.9
ST0000929,3/28/2025,O000862,C00411,P0079,E0010,R004,4,26454.89,0.1,105819.58,10581.96,95237.62,86898.3,8339.32
ST0000930,11/18/2025,O002200,C00375,P0121,E0026,R006,8,10930.14,0.25,87441.15,21860.29,65580.86,56419.59,9161.27
ST0000931,5/13/2026,O001682,C00447,P0145,E0038,R002,3,3341.35,0.2,10024.04,2004.81,8019.23,6990.95,1028.28
ST0000932,3/12/2026,O000011,C00215,P0150,E0010,R004,5,52802.2,0.25,264010.98,66002.74,198008.23,169693.81,28314.42
ST0000933,5/26/2025,O000221,C00457,P0125,E0006,R002,7,14137.92,0.2,98965.43,19793.09,79172.34,82851.23,-3678.88
ST0000934,7/2/2025,O000988,C00217,P0077,E0009,R002,2,478.65,0.05,957.29,47.86,909.43,831.3,78.13
ST0000935,8/15/2025,O002432,C00434,P0119,E0039,R005,8,2837.89,0,22703.1,0,22703.1,15597.48,7105.61
ST0000936,5/18/2025,O002720,C00380,P0013,E0014,R005,2,10920.49,0.05,21840.99,1092.05,20748.94,19179.66,1569.28
ST0000937,8/29/2026,O002636,C00530,P0065,E0035,R002,8,41275.75,0,330205.96,0,330205.96,207161.42,123044.55
ST0000938,7/5/2026,O001179,C00456,P0068,E0002,R002,4,24932.78,0.25,99731.14,24932.78,74798.35,61894.61,12903.74
ST0000939,5/20/2026,O002701,C00310,P0068,E0036,R004,8,23633.25,0.05,189066.03,9453.3,179612.73,123789.22,55823.51
ST0000940,7/16/2025,O001497,C00041,P0120,E0041,R002,6,3314.68,0,19888.06,0,19888.06,15549.48,4338.58
ST0000941,6/27/2025,O000915,C00204,P0088,E0034,R001,5,26508.91,0.2,132544.57,26508.91,106035.65,100242.49,5793.16
ST0000942,4/22/2026,O002597,C00563,P0125,E0025,R004,5,12985.71,0.15,64928.53,9739.28,55189.25,59179.45,-3990.2
ST0000943,4/1/2025,O001347,C00049,P0096,E0020,R001,8,34601.39,0.2,276811.11,55362.22,221448.89,193174.63,28274.26
ST0000944,8/10/2025,O001287,C00145,P0039,E0017,R002,4,40589.97,0.15,162359.87,24353.98,138005.89,133844.86,4161.03
ST0000945,8/4/2025,O001503,C00241,P0096,E0021,R001,6,35807.81,0.25,214846.87,53711.72,161135.15,144880.98,16254.17
ST0000946,3/25/2025,O002762,C00421,P0150,E0032,R001,6,51353.55,0.15,308121.3,46218.19,261903.1,203632.57,58270.53
ST0000947,6/4/2025,O001235,C00412,P0125,E0038,R002,6,14112.69,0,84676.13,0,84676.13,71015.34,13660.79
ST0000948,9/9/2025,O002678,C00214,P0105,E0041,R002,7,2809.1,0.25,19663.68,4915.92,14747.76,16248.96,-1501.2
ST0000949,12/26/2025,O002175,C00388,P0068,E0041,R002,2,25211.18,0.1,50422.37,5042.24,45380.13,30947.31,14432.83
ST0000950,4/23/2025,O000687,C00501,P0062,E0017,R002,4,31957.07,0.2,127828.26,25565.65,102262.61,81142.24,21120.36
ST0000951,3/7/2026,O002614,C00122,P0078,E0019,R002,8,19066.51,0,152532.1,0,152532.1,125395.71,27136.39
ST0000952,4/6/2025,O001905,C00486,P0027,E0022,R003,5,18726.54,0.15,93632.69,14044.9,79587.78,55089.65,24498.13
ST0000953,8/20/2026,O001822,C00120,P0025,E0013,R004,5,2059.18,0.1,10295.91,1029.59,9266.32,5656.32,3609.99
ST0000954,7/22/2025,O002743,C00288,P0126,E0031,R001,4,45446.65,0,181786.61,0,181786.61,119302.4,62484.21
ST0000955,9/24/2025,O002278,C00488,P0090,E0033,R008,6,16457.72,0,98746.33,0,98746.33,69747,28999.32
ST0000956,4/26/2026,O002123,C00092,P0056,E0028,R006,8,49170.73,0.05,393365.87,19668.29,373697.58,205020.05,168677.53
ST0000957,1/10/2025,O002925,C00507,P0104,E0005,R005,1,3883.53,0,3883.53,0,3883.53,2350.84,1532.69
ST0000958,3/14/2026,O000783,C00029,P0100,E0023,R004,2,43252.57,0.1,86505.13,8650.51,77854.62,56543.55,21311.06
ST0000959,4/20/2025,O001426,C00178,P0008,E0016,R002,1,39965.81,0.1,39965.81,3996.58,35969.23,21996.75,13972.47
ST0000960,6/1/2025,O000145,C00089,P0099,E0021,R001,8,16454.81,0.2,131638.45,26327.69,105310.76,95634.12,9676.64
ST0000961,12/12/2025,O001105,C00121,P0148,E0019,R002,1,17171.96,0.1,17171.96,1717.2,15454.77,13747.01,1707.76
ST0000962,1/19/2025,O002871,C00466,P0046,E0012,R004,6,51855.48,0,311132.89,0,311132.89,180961.95,130170.94
ST0000963,6/4/2025,O001630,C00295,P0040,E0033,R008,2,28504.18,0.05,57008.36,2850.42,54157.94,34722.03,19435.91
ST0000964,8/31/2025,O002369,C00567,P0061,E0024,R002,7,43109.35,0.2,301765.47,60353.09,241412.37,183819.68,57592.7
ST0000965,9/8/2025,O001024,C00058,P0091,E0030,R003,4,24143.81,0.1,96575.24,9657.52,86917.72,56833.91,30083.81
ST0000966,6/9/2025,O000984,C00463,P0095,E0031,R001,6,2131.74,0.15,12790.42,1918.56,10871.86,8951.23,1920.63
ST0000967,6/27/2026,O001670,C00232,P0012,E0016,R002,8,25521.44,0,204171.55,0,204171.55,169971.48,34200.07
ST0000968,5/22/2025,O000545,C00216,P0137,E0016,R002,4,27021.45,0,108085.8,0,108085.8,98688.42,9397.38
ST0000969,11/17/2025,O000876,C00576,P0060,E0033,R008,6,59087.19,0.25,354523.14,88630.79,265892.36,201750.45,64141.9
ST0000970,7/8/2025,O000795,C00239,P0002,E0009,R002,2,6051.07,0,12102.14,0,12102.14,8486.13,3616.01
ST0000971,5/18/2025,O002473,C00365,P0120,E0030,R003,5,3235.56,0.2,16177.81,3235.56,12942.25,12957.9,-15.65
ST0000972,7/11/2025,O001269,C00127,P0059,E0005,R005,7,24383,0.2,170681,34136.2,136544.8,115319.01,21225.79
ST0000973,10/7/2025,O000922,C00424,P0081,E0016,R002,8,43538.23,0.2,348305.82,69661.16,278644.65,214106.87,64537.78
ST0000974,8/13/2026,O002326,C00158,P0106,E0028,R006,8,54031.99,0,432255.96,0,432255.96,273262.1,158993.86
ST0000975,1/27/2025,O002845,C00278,P0069,E0033,R008,1,15564.2,0.25,15564.2,3891.05,11673.15,9342.11,2331.04
ST0000976,4/13/2025,O002735,C00485,P0003,E0022,R003,1,2444.44,0.2,2444.44,488.89,1955.55,1706.77,248.78
ST0000977,3/1/2025,O002953,C00539,P0059,E0036,R004,6,25291.32,0.1,151747.94,15174.79,136573.14,98844.86,37728.28
ST0000978,8/9/2026,O001495,C00299,P0144,E0025,R004,3,19838.12,0,59514.35,0,59514.35,33893.33,25621.02
ST0000979,7/18/2026,O002104,C00549,P0045,E0025,R004,6,55791.73,0.2,334750.36,66950.07,267800.29,189297.12,78503.16
ST0000980,1/4/2025,O001701,C00575,P0061,E0002,R002,8,44689.82,0.05,357518.58,17875.93,339642.65,210079.63,129563.02
ST0000981,4/5/2026,O002899,C00459,P0018,E0001,R002,3,37889.01,0.25,113667.04,28416.76,85250.28,90853.74,-5603.46
ST0000982,6/26/2026,O002143,C00080,P0100,E0006,R002,7,47431.29,0,332019.02,0,332019.02,197902.44,134116.57
ST0000983,4/10/2026,O000363,C00390,P0033,E0031,R001,3,31435.28,0.25,94305.83,23576.46,70729.38,60494.33,10235.04
ST0000984,12/22/2025,O000681,C00211,P0020,E0012,R004,5,42693.39,0,213466.95,0,213466.95,132881.32,80585.63
ST0000985,8/2/2025,O001321,C00042,P0041,E0014,R005,7,45468.39,0,318278.74,0,318278.74,198570.38,119708.36
ST0000986,4/25/2025,O002399,C00449,P0126,E0035,R002,3,44876.99,0.25,134630.97,33657.74,100973.23,89476.8,11496.43
ST0000987,1/20/2026,O002535,C00031,P0079,E0030,R003,7,26436.61,0.25,185056.29,46264.07,138792.22,152072.03,-13279.81
ST0000988,11/18/2025,O001305,C00569,P0116,E0012,R004,5,30951.01,0.05,154755.03,7737.75,147017.28,115586.66,31430.63
ST0000989,11/21/2025,O001547,C00123,P0096,E0041,R002,4,34483.37,0.2,137933.47,27586.69,110346.78,96587.32,13759.46
ST0000990,7/30/2026,O001299,C00336,P0072,E0024,R002,5,48987.56,0,244937.81,0,244937.81,162307.61,82630.2
ST0000991,7/14/2025,O002134,C00386,P0025,E0012,R004,6,1929.5,0.1,11577.03,1157.7,10419.32,6787.59,3631.73
ST0000992,3/18/2026,O001844,C00038,P0049,E0020,R001,1,18225.34,0,18225.34,0,18225.34,10181.86,8043.48
ST0000993,8/3/2026,O000238,C00175,P0053,E0037,R004,2,10501.27,0,21002.53,0,21002.53,13200.78,7801.75
ST0000994,9/17/2025,O001821,C00585,P0110,E0023,R004,5,439.15,0.15,2195.74,329.36,1866.38,1707.37,159.01
ST0000995,6/3/2026,O001145,C00195,P0128,E0039,R005,2,5343.27,0.2,10686.54,2137.31,8549.23,6272.45,2276.78
ST0000996,1/12/2025,O000552,C00178,P0043,E0034,R001,1,46976.51,0.05,46976.51,2348.83,44627.68,27826.81,16800.87
ST0000997,7/20/2026,O002712,C00308,P0134,E0030,R003,4,16122.58,0.05,64490.33,3224.52,61265.82,41748.68,19517.14
ST0000999,2/1/2025,O000693,C00146,P0139,E0024,R002,4,49115.53,0,196462.1,0,196462.1,111325.68,85136.43
ST0001000,2/1/2025,O000802,C00384,P0001,E0032,R001,8,31021,0.1,248168.01,24816.8,223351.21,139849.68,83501.53
ST0001001,6/5/2026,O001193,C00445,P0120,E0034,R001,8,3195.81,0.15,25566.44,3834.97,21731.48,20732.63,998.84
ST0001002,3/4/2025,O000044,C00362,P0108,E0020,R001,8,16050.31,0.15,128402.47,19260.37,109142.1,104184.53,4957.57
ST0001003,2/20/2025,O000972,C00311,P0120,E0041,R002,7,3228.67,0.15,22600.69,3390.1,19210.59,18141.06,1069.53
ST0001004,9/9/2025,O001529,C00440,P0001,E0006,R002,8,29653.89,0.1,237231.16,23723.12,213508.04,139849.68,73658.36
ST0001005,1/5/2025,O002823,C00413,P0017,E0001,R002,7,27961.41,0,195729.84,0,195729.84,166067.29,29662.54
ST0001006,8/21/2025,O002044,C00576,P0038,E0022,R003,1,29627.38,0.15,29627.38,4444.11,25183.28,20774.65,4408.63
ST0001007,5/11/2025,O002115,C00011,P0102,E0010,R004,1,30102.68,0,30102.68,0,30102.68,16556.14,13546.54
ST0001008,9/15/2025,O002053,C00199,P0100,E0039,R005,4,43368.07,0.25,173472.28,43368.07,130104.21,113087.11,17017.1
ST0001009,2/22/2025,O002750,C00283,P0042,E0015,R008,7,21888.6,0.2,153220.22,30644.04,122576.18,96058.17,26518.01
ST0001010,7/27/2026,O001346,C00046,P0103,E0038,R002,5,39955.55,0.1,199777.73,19977.77,179799.96,110936.16,68863.8
ST0001011,2/2/2026,O001223,C00148,P0028,E0020,R001,2,23433.24,0.05,46866.48,2343.32,44523.16,39848.98,4674.17
ST0001012,8/24/2026,O002941,C00274,P0060,E0022,R003,1,56606,0.05,56606,2830.3,53775.7,33625.08,20150.62
ST0001013,6/27/2026,O002332,C00184,P0009,E0019,R002,8,3157.06,0,25256.46,0,25256.46,16592.46,8664
ST0001014,2/2/2026,O001223,C00148,P0034,E0020,R001,6,39895.01,0,239370.09,0,239370.09,136637.19,102732.89
ST0001015,5/17/2025,O002889,C00547,P0116,E0029,R006,1,29405.49,0,29405.49,0,29405.49,23117.33,6288.16
ST0001016,7/28/2025,O001531,C00426,P0144,E0012,R004,2,19432.92,0.15,38865.83,5829.87,33035.96,22595.56,10440.4
ST0001017,3/8/2025,O000583,C00205,P0149,E0027,R008,7,36090.93,0,252636.51,0,252636.51,171039.57,81596.94
ST0001018,8/20/2026,O001894,C00216,P0071,E0034,R001,3,34881.75,0.05,104645.26,5232.26,99413,74194.8,25218.2
ST0001019,2/6/2025,O001011,C00265,P0018,E0038,R002,4,36981.62,0.1,147926.48,14792.65,133133.83,121138.32,11995.51
ST0001020,6/28/2026,O002985,C00239,P0036,E0006,R002,6,12553.81,0.1,75322.83,7532.28,67790.55,44300.08,23490.47
ST0001021,7/9/2025,O000015,C00211,P0036,E0039,R005,3,11545.52,0.15,34636.57,5195.49,29441.09,22150.04,7291.05
ST0001022,1/6/2025,O000103,C00363,P0141,E0040,R005,8,18551.22,0.05,148409.8,7420.49,140989.31,130812.07,10177.24
ST0001023,3/10/2025,O002107,C00491,P0003,E0036,R004,3,2432.86,0.15,7298.58,1094.79,6203.79,5120.3,1083.49
ST0001024,3/22/2026,O000950,C00046,P0051,E0015,R008,6,8419.43,0.25,50516.6,12629.15,37887.45,29437.46,8449.99
ST0001025,7/1/2025,O002063,C00456,P0077,E0026,R006,4,495.01,0.15,1980.06,297.01,1683.05,1662.59,20.45
ST0001026,5/20/2026,O002617,C00560,P0022,E0005,R005,1,6694.13,0.1,6694.13,669.41,6024.72,5613.46,411.26
ST0001027,9/19/2025,O000981,C00546,P0084,E0012,R004,2,38024.35,0.05,76048.7,3802.43,72246.26,54450.91,17795.35
ST0001028,8/8/2026,O001040,C00106,P0097,E0021,R001,4,11585.63,0.2,46342.51,9268.5,37074,27420.3,9653.71
ST0001029,5/22/2026,O001414,C00069,P0032,E0014,R005,1,23852.49,0.2,23852.49,4770.5,19081.99,16699.66,2382.33
ST0001030,2/19/2025,O000334,C00054,P0078,E0040,R005,1,20883.42,0.25,20883.42,5220.86,15662.57,15674.46,-11.9
ST0001031,4/10/2026,O000363,C00390,P0039,E0031,R001,4,37960,0.15,151840.02,22776,129064.02,133844.86,-4780.84
ST0001032,2/10/2026,O001354,C00588,P0095,E0010,R004,8,2103.12,0,16824.96,0,16824.96,11934.97,4889.99
ST0001033,1/6/2025,O000904,C00370,P0087,E0035,R002,8,5297.68,0.1,42381.43,4238.14,38143.28,30607.92,7535.36
ST0001034,2/19/2025,O000334,C00054,P0125,E0040,R005,1,13117,0.05,13117,655.85,12461.15,11835.89,625.26
ST0001035,6/22/2026,O001683,C00575,P0129,E0011,R008,8,16957.61,0.15,135660.87,20349.13,115311.74,78859.84,36451.9
ST0001036,5/31/2025,O001243,C00288,P0019,E0017,R002,3,18459.49,0.2,55378.48,11075.7,44302.78,49213.89,-4911.11
ST0001037,12/19/2025,O001565,C00198,P0002,E0035,R002,6,5940.3,0.1,35641.82,3564.18,32077.63,25458.39,6619.25
ST0001038,7/18/2025,O001038,C00454,P0139,E0023,R004,4,48404.83,0.2,193619.32,38723.86,154895.46,111325.68,43569.78
ST0001039,4/4/2025,O002275,C00070,P0083,E0039,R005,4,51814.33,0.1,207257.34,20725.73,186531.6,126521.18,60010.42
ST0001040,4/23/2025,O002289,C00364,P0067,E0013,R004,2,41330.52,0.1,82661.04,8266.1,74394.94,65391.78,9003.16
ST0001041,4/22/2026,O001654,C00283,P0118,E0023,R004,8,21606.51,0.1,172852.04,17285.2,155566.84,122250.78,33316.06
ST0001042,2/25/2025,O000249,C00485,P0003,E0017,R002,7,2295.54,0.05,16068.78,803.44,15265.34,11947.37,3317.97
ST0001043,8/11/2025,O001330,C00236,P0117,E0038,R002,4,22348.56,0.2,89394.25,17878.85,71515.4,69893.27,1622.13
ST0001044,8/19/2026,O001936,C00560,P0061,E0029,R006,1,42166.46,0,42166.46,0,42166.46,26259.95,15906.5
ST0001045,2/4/2026,O001083,C00308,P0149,E0016,R002,7,37119.09,0.2,259833.61,51966.72,207866.89,171039.57,36827.32
ST0001046,6/9/2026,O002971,C00548,P0116,E0029,R006,6,31816.46,0.1,190898.75,19089.88,171808.88,138703.99,33104.89
ST0001047,11/14/2025,O001082,C00103,P0088,E0024,R002,2,26851.96,0.05,53703.91,2685.2,51018.72,40097,10921.72
ST0001048,2/3/2025,O002224,C00035,P0072,E0018,R003,1,47399.75,0.2,47399.75,9479.95,37919.8,32461.52,5458.28
ST0001049,10/19/2025,O001798,C00103,P0056,E0020,R001,2,47298.7,0.05,94597.4,4729.87,89867.53,51255.01,38612.51
ST0001050,7/24/2026,O001586,C00290,P0006,E0018,R003,6,37606.67,0,225640.01,0,225640.01,119783.9,105856.11
ST0001051,12/20/2025,O001982,C00527,P0014,E0005,R005,8,23220.11,0.25,185760.86,46440.21,139320.64,147484.02,-8163.38
ST0001052,7/3/2026,O002391,C00161,P0093,E0029,R006,5,16235.08,0.1,81175.41,8117.54,73057.87,58751.89,14305.98
ST0001053,9/27/2025,O000481,C00256,P0027,E0019,R002,2,18065.99,0.15,36131.98,5419.8,30712.18,22035.86,8676.32
ST0001054,8/4/2026,O001937,C00320,P0101,E0034,R001,5,37881.05,0.05,189405.23,9470.26,179934.97,101637.89,78297.08
ST0001055,5/19/2026,O001188,C00085,P0090,E0033,R008,7,16081.1,0,112567.72,0,112567.72,81371.51,31196.22
ST0001056,12/29/2025,O002097,C00145,P0145,E0031,R001,8,3085.87,0.1,24686.97,2468.7,22218.27,18642.54,3575.74
ST0001057,10/30/2025,O002799,C00084,P0148,E0013,R004,4,16840.46,0.05,67361.82,3368.09,63993.73,54988.02,9005.71
ST0001058,1/19/2026,O001100,C00135,P0007,E0022,R003,4,24878.54,0.15,99514.17,14927.13,84587.04,67325.19,17261.86
ST0001059,1/20/2025,O002079,C00418,P0067,E0033,R008,7,40413.21,0.05,282892.44,14144.62,268747.82,228871.24,39876.58
ST0001060,9/4/2025,O001708,C00409,P0003,E0036,R004,7,2318.81,0.15,16231.68,2434.75,13796.93,11947.37,1849.55
ST0001061,1/18/2025,O002986,C00341,P0047,E0035,R002,7,15017.88,0.15,105125.16,15768.77,89356.39,78513.96,10842.43
ST0001062,1/7/2026,O000542,C00003,P0105,E0015,R008,8,2806,0.25,22447.96,5611.99,16835.97,18570.25,-1734.27
ST0001063,8/11/2025,O001814,C00221,P0113,E0014,R005,8,1781.36,0.05,14250.91,712.55,13538.36,11457.82,2080.54
ST0001064,1/1/2025,O001919,C00417,P0011,E0019,R002,4,40548.28,0.25,162193.13,40548.28,121644.85,117779.93,3864.92
ST0001065,9/8/2025,O001665,C00563,P0037,E0010,R004,7,29484.9,0.1,206394.28,20639.43,185754.85,170319.55,15435.3
ST0001066,3/17/2026,O002414,C00590,P0048,E0018,R003,8,7210.82,0.25,57686.52,14421.63,43264.89,49348.36,-6083.46
ST0001067,12/3/2025,O000350,C00039,P0015,E0017,R002,8,31050.66,0.05,248405.25,12420.26,235984.99,142152.76,93832.23
ST0001068,5/31/2026,O000505,C00010,P0034,E0034,R001,7,37411.97,0.2,261883.8,52376.76,209507.04,159410.06,50096.98
ST0001069,8/6/2026,O000134,C00423,P0105,E0007,R002,3,2880.65,0,8641.95,0,8641.95,6963.84,1678.11
ST0001070,3/22/2026,O000950,C00046,P0050,E0015,R008,4,1050.45,0,4201.8,0,4201.8,2671.55,1530.24
ST0001071,12/5/2025,O000884,C00484,P0059,E0031,R001,5,24074.64,0,120373.21,0,120373.21,82370.72,38002.49
ST0001072,6/8/2025,O001644,C00410,P0008,E0019,R002,7,39217.84,0.05,274524.89,13726.24,260798.65,153977.27,106821.38
ST0001073,4/5/2026,O002899,C00459,P0059,E0001,R002,1,24367.34,0.05,24367.34,1218.37,23148.97,16474.14,6674.83
ST0001074,10/4/2025,O002681,C00126,P0034,E0010,R004,4,38064.23,0.15,152256.9,22838.54,129418.37,91091.46,38326.91
ST0001075,7/22/2025,O001605,C00184,P0083,E0014,R005,3,53728.13,0,161184.38,0,161184.38,94890.89,66293.49
ST0001076,11/13/2025,O000560,C00067,P0130,E0015,R008,6,35080.83,0.2,210484.97,42096.99,168387.97,121990.86,46397.11
ST0001077,7/15/2026,O000199,C00501,P0009,E0001,R002,7,3224.37,0.05,22570.6,1128.53,21442.07,14518.4,6923.67
ST0001078,8/8/2026,O001040,C00106,P0136,E0021,R001,6,46532.21,0.1,279193.25,27919.33,251273.93,162249.63,89024.3
ST0001079,2/9/2026,O001396,C00443,P0063,E0003,R001,2,19856.36,0.15,39712.72,5956.91,33755.82,34056.87,-301.06
ST0001080,7/30/2025,O002588,C00010,P0134,E0009,R002,1,16218.34,0.05,16218.34,810.92,15407.42,10437.17,4970.25
ST0001081,1/24/2026,O001434,C00255,P0080,E0020,R001,3,7969.66,0,23908.99,0,23908.99,13104.12,10804.88
ST0001082,7/30/2025,O001328,C00043,P0064,E0026,R006,8,17167.63,0.05,137341,6867.05,130473.95,79362.41,51111.55
ST0001083,3/31/2025,O000541,C00540,P0094,E0038,R002,6,42119.05,0.1,252714.27,25271.43,227442.84,179307.43,48135.41
ST0001084,9/11/2025,O002283,C00261,P0109,E0034,R001,8,44020.83,0,352166.66,0,352166.66,221695.23,130471.42
ST0001085,3/19/2025,O002781,C00252,P0047,E0004,R008,1,15270.6,0.15,15270.6,2290.59,12980.01,11216.28,1763.73
ST0001086,5/27/2026,O000533,C00357,P0044,E0007,R002,2,723.31,0,1446.62,0,1446.62,806.4,640.22
ST0001087,9/17/2025,O001969,C00571,P0009,E0016,R002,2,3149.67,0.2,6299.34,1259.87,5039.47,4148.11,891.36
ST0001088,7/15/2025,O001336,C00055,P0144,E0025,R004,7,20990.77,0,146935.36,0,146935.36,79084.45,67850.91
ST0001089,9/30/2025,O002425,C00269,P0148,E0023,R004,3,17259.75,0.1,51779.25,5177.92,46601.32,41241.02,5360.31
ST0001090,2/2/2026,O002318,C00137,P0135,E0001,R002,8,8102.13,0.15,64817.06,9722.56,55094.5,46109.46,8985.03
ST0001091,3/6/2026,O002036,C00247,P0052,E0006,R002,2,9298.2,0,18596.41,0,18596.41,12782.67,5813.74
ST0001092,7/11/2025,O001269,C00127,P0146,E0005,R005,6,41377.48,0,248264.86,0,248264.86,149272.24,98992.62
ST0001093,9/29/2025,O002361,C00390,P0029,E0020,R001,8,40948.46,0.15,327587.7,49138.15,278449.54,191956.73,86492.81
ST0001094,1/11/2026,O001607,C00033,P0080,E0009,R002,5,7640.25,0,38201.25,0,38201.25,21840.2,16361.05
ST0001095,5/17/2026,O000961,C00289,P0050,E0003,R001,3,1104.34,0.15,3313.01,496.95,2816.06,2003.66,812.4
ST0001096,5/27/2025,O000028,C00536,P0121,E0006,R002,1,10836.27,0,10836.27,0,10836.27,7052.45,3783.82
ST0001097,3/7/2025,O002874,C00202,P0011,E0006,R002,3,40377.42,0.05,121132.25,6056.61,115075.64,88334.95,26740.69
