Order_ID,Order_Date,Customer_ID,Employee_ID,Region_ID,Order_Status,Order_Channel
O002172,2026-03-12,C00475,E0014,R005,Delivered,Marketplace
O002173,2025-08-11,C00233,E0038,R002,Delivered,Online
O002174,2025-07-23,C00507,E0012,R004,Delivered,Direct Sales
O002175,2025-12-26,C00388,E0041,R002,Delivered,Distributor
O002176,2026-08-13,C00181,E0002,R002,Shipped,Direct Sales
O002177,2025-12-27,C00353,E0010,R004,Delivered,Direct Sales
O002178,2026-03-30,C00152,E0012,R004,Delivered,Direct Sales
O002179,2025-01-02,C00535,E0040,R005,Delivered,Marketplace
O002180,2025-08-19,C00486,E0016,R002,Delivered,Direct Sales
O002181,2026-06-04,C00434,E0029,R006,Delivered,Online
O002182,2025-02-20,C00481,E0027,R008,Processing,Distributor
O002183,2026-02-03,C00047,E0034,R001,Cancelled,Distributor
O002184,2025-07-24,C00124,E0034,R001,Delivered,Online
O002185,2025-05-08,C00102,E0001,R002,Delivered,Distributor
O002186,2026-07-26,C00103,E0024,R002,Processing,Direct Sales
O002187,2025-09-26,C00092,E0033,R008,Processing,Marketplace
O002188,2025-11-29,C00413,E0032,R001,Shipped,Marketplace
O002189,2025-08-10,C00135,E0011,R008,Delivered,Direct Sales
O002190,2025-04-19,C00166,E0034,R001,Cancelled,Marketplace
O002191,2026-07-28,C00260,E0011,R008,Cancelled,Direct Sales
O002192,2026-02-19,C00189,E0013,R004,Delivered,Distributor
O002193,2025-08-05,C00188,E0041,R002,Delivered,Online
O002194,2025-09-08,C00399,E0017,R002,Delivered,Online
O002195,2026-02-11,C00545,E0004,R008,Shipped,Marketplace
O002196,2026-05-13,C00108,E0017,R002,Delivered,Direct Sales
O002197,2026-07-30,C00573,E0021,R001,Delivered,Direct Sales
O002198,2026-01-30,C00014,E0005,R005,Delivered,Distributor
O002199,2026-02-13,C00059,E0034,R001,Delivered,Distributor
O002200,2025-11-18,C00375,E0026,R006,Delivered,Distributor
O002201,2025-09-15,C00047,E0025,R004,Cancelled,Online
O002202,2025-03-30,C00179,E0005,R005,Delivered,Marketplace
O002203,2025-12-04,C00074,E0005,R005,Delivered,Marketplace
O002204,2026-08-14,C00018,E0038,R002,Delivered,Direct Sales
O002205,2026-01-02,C00329,E0030,R003,Delivered,Online
O002206,2025-01-19,C00489,E0001,R002,Delivered,Direct Sales
O002207,2025-03-14,C00446,E0012,R004,Cancelled,Distributor
O002208,2025-06-03,C00099,E0010,R004,Delivered,Online
O002209,2026-03-17,C00207,E0038,R002,Cancelled,Distributor
O002210,2026-02-20,C00474,E0036,R004,Delivered,Distributor
O002211,2026-03-13,C00221,E0005,R005,Shipped,Distributor
O002212,2025-05-16,C00237,E0006,R002,Shipped,Distributor
O002213,2026-08-14,C00029,E0031,R001,Processing,Distributor
O002214,2025-08-31,C00558,E0028,R006,Delivered,Marketplace
O002215,2026-01-27,C00208,E0009,R002,Delivered,Marketplace
O002216,2025-07-06,C00193,E0002,R002,Delivered,Online
O002217,2025-05-04,C00149,E0003,R001,Cancelled,Online
O002218,2026-05-13,C00361,E0002,R002,Delivered,Marketplace
O002219,2025-10-18,C00290,E0038,R002,Shipped,Online
O002220,2026-03-07,C00052,E0001,R002,Processing,Distributor
O002221,2026-07-12,C00406,E0021,R001,Delivered,Distributor
O002222,2026-08-31,C00411,E0021,R001,Shipped,Marketplace
O002223,2026-01-30,C00092,E0028,R006,Delivered,Distributor
O002224,2025-02-03,C00035,E0018,R003,Delivered,Distributor
O002225,2025-08-14,C00251,E0024,R002,Shipped,Direct Sales
O002226,2025-10-06,C00039,E0039,R005,Cancelled,Distributor
O002227,2025-03-22,C00191,E0031,R001,Delivered,Marketplace
O002228,2025-08-17,C00141,E0038,R002,Delivered,Direct Sales
O002229,2025-01-09,C00051,E0025,R004,Delivered,Marketplace
O002230,2026-06-26,C00359,E0009,R002,Delivered,Distributor
O002231,2025-11-03,C00424,E0015,R008,Delivered,Online
O002232,2026-06-22,C00322,E0041,R002,Cancelled,Marketplace
O002233,2026-02-28,C00403,E0024,R002,Delivered,Direct Sales
O002234,2025-10-27,C00306,E0023,R004,Delivered,Marketplace
O002235,2025-05-05,C00264,E0005,R005,Delivered,Direct Sales
O002236,2026-08-16,C00249,E0018,R003,Shipped,Marketplace
O002237,2026-02-24,C00232,E0038,R002,Delivered,Online
O002238,2025-05-30,C00539,E0037,R004,Delivered,Online
O002239,2025-05-12,C00337,E0034,R001,Cancelled,Distributor
O002240,2025-04-13,C00224,E0038,R002,Delivered,Direct Sales
O002241,2025-05-13,C00107,E0001,R002,Delivered,Direct Sales
O002242,2026-05-06,C00118,E0032,R001,Delivered,Marketplace
O002243,2025-10-21,C00532,E0024,R002,Delivered,Marketplace
O002244,2025-05-09,C00345,E0032,R001,Delivered,Direct Sales
O002245,2025-10-12,C00011,E0003,R001,Cancelled,Distributor
O002246,2025-06-01,C00312,E0026,R006,Cancelled,Direct Sales
O002247,2025-05-25,C00581,E0004,R008,Delivered,Online
O002248,2026-04-18,C00140,E0009,R002,Delivered,Distributor
O002249,2025-07-14,C00365,E0035,R002,Delivered,Marketplace
O002250,2025-03-22,C00483,E0001,R002,Cancelled,Direct Sales
O002251,2026-07-20,C00071,E0018,R003,Delivered,Direct Sales
O002252,2026-02-02,C00266,E0022,R003,Delivered,Online
O002253,2025-02-19,C00075,E0016,R002,Delivered,Marketplace
O002254,2025-06-11,C00188,E0014,R005,Delivered,Online
O002255,2026-04-14,C00255,E0014,R005,Delivered,Direct Sales
O002256,2025-04-21,C00272,E0028,R006,Delivered,Marketplace
O002257,2026-06-01,C00238,E0030,R003,Delivered,Online
O002258,2025-05-25,C00034,E0037,R004,Cancelled,Marketplace
O002259,2025-06-06,C00391,E0039,R005,Delivered,Distributor
O002260,2026-04-22,C00449,E0020,R001,Delivered,Direct Sales
O002261,2025-11-23,C00039,E0021,R001,Delivered,Direct Sales
O002262,2025-02-18,C00234,E0036,R004,Delivered,Direct Sales
O002263,2026-03-09,C00573,E0041,R002,Delivered,Marketplace
O002264,2025-06-13,C00186,E0030,R003,Delivered,Direct Sales
O002265,2025-08-28,C00137,E0035,R002,Delivered,Direct Sales
O002266,2026-02-15,C00017,E0010,R004,Cancelled,Online
O002267,2025-08-24,C00221,E0015,R008,Delivered,Direct Sales
O002268,2026-04-25,C00203,E0018,R003,Shipped,Online
O002269,2026-01-09,C00126,E0029,R006,Delivered,Distributor
O002270,2025-12-22,C00438,E0011,R008,Delivered,Direct Sales
O002271,2026-01-15,C00059,E0013,R004,Delivered,Online
O002272,2026-08-19,C00081,E0013,R004,Processing,Marketplace
O002273,2025-01-30,C00500,E0012,R004,Delivered,Marketplace
O002274,2026-07-08,C00135,E0003,R001,Delivered,Distributor
O002275,2025-04-04,C00070,E0039,R005,Shipped,Direct Sales
O002276,2025-02-23,C00168,E0010,R004,Delivered,Online
O002277,2026-07-14,C00450,E0028,R006,Shipped,Online
O002278,2025-09-24,C00488,E0033,R008,Delivered,Online
O002279,2026-01-31,C00188,E0018,R003,Delivered,Direct Sales
O002280,2026-04-26,C00550,E0030,R003,Delivered,Marketplace
O002281,2025-06-09,C00518,E0005,R005,Delivered,Online
O002282,2026-02-08,C00599,E0023,R004,Processing,Marketplace
O002283,2025-09-11,C00261,E0034,R001,Shipped,Direct Sales
O002284,2025-07-10,C00193,E0030,R003,Delivered,Direct Sales
O002285,2025-05-03,C00087,E0006,R002,Processing,Distributor
O002286,2025-12-21,C00526,E0003,R001,Processing,Distributor
O002287,2025-02-20,C00052,E0005,R005,Shipped,Marketplace
O002288,2025-12-27,C00037,E0016,R002,Delivered,Marketplace
O002289,2025-04-23,C00364,E0013,R004,Shipped,Online
O002290,2026-05-20,C00177,E0013,R004,Delivered,Marketplace
O002291,2025-07-06,C00256,E0016,R002,Delivered,Online
O002292,2025-05-28,C00370,E0020,R001,Delivered,Distributor
O002293,2025-09-24,C00181,E0026,R006,Cancelled,Distributor
O002294,2026-07-07,C00197,E0014,R005,Delivered,Direct Sales
O002295,2026-03-30,C00297,E0020,R001,Delivered,Marketplace
O002296,2026-06-05,C00515,E0035,R002,Cancelled,Marketplace
O002298,2026-06-04,C00384,E0041,R002,Delivered,Online
O002299,2026-05-24,C00321,E0014,R005,Delivered,Direct Sales
O002300,2025-06-13,C00407,E0029,R006,Cancelled,Marketplace
O002301,2025-07-09,C00425,E0016,R002,Shipped,Distributor
O002302,2025-06-13,C00486,E0022,R003,Delivered,Direct Sales
O002303,2026-02-13,C00018,E0028,R006,Delivered,Online
O002304,2025-01-29,C00146,E0040,R005,Delivered,Direct Sales
O002305,2025-04-30,C00155,E0039,R005,Delivered,Marketplace
O002306,2025-06-05,C00421,E0015,R008,Cancelled,Marketplace
O002307,2025-08-27,C00324,E0039,R005,Delivered,Direct Sales
O002308,2025-06-26,C00475,E0011,R008,Cancelled,Marketplace
O002309,2026-01-22,C00185,E0003,R001,Delivered,Marketplace
O002310,2026-07-19,C00266,E0041,R002,Delivered,Online
O002311,2025-08-17,C00200,E0015,R008,Processing,Online
O002312,2025-06-10,C00045,E0019,R002,Delivered,Online
O002313,2025-06-27,C00182,E0011,R008,Delivered,Marketplace
O002314,2026-01-17,C00304,E0034,R001,Processing,Direct Sales
O002315,2026-07-03,C00446,E0036,R004,Shipped,Distributor
O002316,2026-08-20,C00306,E0001,R002,Delivered,Marketplace
O002317,2026-02-03,C00269,E0037,R004,Delivered,Marketplace
O002318,2026-02-02,C00137,E0001,R002,Delivered,Distributor
O002319,2025-09-08,C00453,E0035,R002,Delivered,Marketplace
O002320,2026-02-13,C00398,E0027,R008,Delivered,Online
O002321,2025-10-31,C00446,E0010,R004,Delivered,Online
O002322,2025-07-03,C00145,E0029,R006,Delivered,Direct Sales
O002323,2025-03-07,C00188,E0002,R002,Delivered,Marketplace
O002324,2026-06-29,C00168,E0041,R002,Delivered,Online
O002325,2025-04-03,C00289,E0033,R008,Shipped,Distributor
O002326,2026-08-13,C00158,E0028,R006,Processing,Online
O002327,2025-04-24,C00165,E0034,R001,Processing,Online
O002328,2026-03-09,C00059,E0016,R002,Delivered,Online
O002329,2025-01-06,C00173,E0001,R002,Delivered,Direct Sales
O002330,2025-07-18,C00166,E0036,R004,Processing,Distributor
O002331,2025-11-26,C00194,E0007,R002,Delivered,Marketplace
O002332,2026-06-27,C00184,E0019,R002,Delivered,Online
O002333,2026-03-04,C00364,E0037,R004,Cancelled,Direct Sales
O002334,2025-03-03,C00579,E0041,R002,Shipped,Distributor
O002335,2026-04-14,C00547,E0029,R006,Delivered,Direct Sales
O002336,2026-05-29,C00233,E0013,R004,Cancelled,Distributor
O002337,2026-02-22,C00209,E0015,R008,Delivered,Marketplace
O002338,2025-07-01,C00117,E0036,R004,Delivered,Distributor
O002339,2026-07-20,C00108,E0017,R002,Delivered,Online
O002340,2025-06-08,C00001,E0005,R005,Processing,Direct Sales
O002341,2025-04-12,C00206,E0016,R002,Processing,Direct Sales
O002342,2025-03-06,C00358,E0013,R004,Processing,Distributor
O002343,2026-05-09,C00334,E0002,R002,Shipped,Distributor
O002344,2026-01-15,C00098,E0003,R001,Cancelled,Direct Sales
O002345,2025-09-30,C00007,E0036,R004,Delivered,Online
O002346,2026-02-24,C00131,E0031,R001,Delivered,Distributor
O002347,2026-08-31,C00516,E0009,R002,Delivered,Direct Sales
O002348,2026-05-25,C00555,E0021,R001,Delivered,Online
O002349,2026-01-13,C00155,E0027,R008,Delivered,Distributor
O002350,2026-08-12,C00175,E0041,R002,Delivered,Direct Sales
O002351,2025-11-12,C00332,E0030,R003,Cancelled,Direct Sales
O002352,2025-10-07,C00352,E0022,R003,Delivered,Online
O002353,2026-08-17,C00456,E0021,R001,Cancelled,Online
O002354,2025-05-27,C00456,E0019,R002,Cancelled,Distributor
O002355,2025-03-06,C00434,E0039,R005,Shipped,Distributor
O002356,2026-07-21,C00497,E0002,R002,Cancelled,Distributor
O002357,2026-07-27,C00315,E0033,R008,Delivered,Marketplace
O002358,2026-06-06,C00416,E0019,R002,Delivered,Marketplace
O002359,2025-09-06,C00116,E0028,R006,Delivered,Distributor
O002360,2026-02-13,C00532,E0023,R004,Cancelled,Online
O002361,2025-09-29,C00390,E0020,R001,Delivered,Marketplace
O002362,2026-06-12,C00011,E0040,R005,Delivered,Online
O002363,2025-02-02,C00335,E0012,R004,Delivered,Distributor
O002364,2026-02-11,C00143,E0031,R001,Delivered,Marketplace
O002365,2025-01-19,C00567,E0040,R005,Processing,Direct Sales
O002366,2026-01-03,C00278,E0036,R004,Processing,Online
O002367,2025-02-12,C00227,E0001,R002,Delivered,Distributor
O002368,2026-05-01,C00313,E0036,R004,Delivered,Online
O002369,2025-08-31,C00567,E0024,R002,Delivered,Direct Sales
O002370,2025-02-18,C00458,E0025,R004,Delivered,Direct Sales
O002371,2026-02-17,C00048,E0024,R002,Delivered,Marketplace
O002372,2026-02-01,C00209,E0002,R002,Delivered,Online
O002373,2026-03-25,C00572,E0018,R003,Processing,Marketplace
O002374,2026-05-30,C00443,E0030,R003,Shipped,Online
O002375,2025-06-15,C00122,E0035,R002,Delivered,Online
O002376,2026-03-14,C00032,E0009,R002,Delivered,Online
O002377,2025-10-30,C00049,E0016,R002,Delivered,Marketplace
O002378,2026-02-07,C00135,E0040,R005,Shipped,Marketplace
O002379,2026-01-19,C00352,E0029,R006,Delivered,Marketplace
O002380,2025-05-10,C00040,E0026,R006,Delivered,Marketplace
O002381,2026-05-05,C00353,E0041,R002,Delivered,Marketplace
O002382,2025-07-05,C00436,E0013,R004,Delivered,Online
O002383,2025-10-29,C00340,E0017,R002,Shipped,Online
O002384,2026-05-07,C00265,E0033,R008,Delivered,Marketplace
O002385,2026-01-17,C00555,E0020,R001,Cancelled,Direct Sales
O002386,2025-04-09,C00448,E0022,R003,Delivered,Direct Sales
O002387,2025-03-25,C00321,E0001,R002,Delivered,Marketplace
O002388,2025-04-15,C00342,E0024,R002,Delivered,Online
O002389,2025-05-11,C00004,E0017,R002,Delivered,Online
O002390,2025-05-27,C00070,E0032,R001,Shipped,Distributor
O002391,2026-07-03,C00161,E0029,R006,Processing,Direct Sales
O002392,2025-11-25,C00355,E0037,R004,Processing,Marketplace
O002393,2025-06-24,C00176,E0013,R004,Delivered,Direct Sales
O002394,2025-04-29,C00321,E0007,R002,Processing,Marketplace
O002395,2026-04-05,C00501,E0025,R004,Delivered,Online
O002396,2026-01-07,C00345,E0004,R008,Delivered,Online
O002397,2025-11-11,C00265,E0030,R003,Delivered,Distributor
O002398,2026-01-01,C00236,E0025,R004,Delivered,Marketplace
O002399,2025-04-25,C00449,E0035,R002,Shipped,Online
O002400,2026-08-08,C00365,E0039,R005,Shipped,Direct Sales
O002401,2025-02-07,C00267,E0020,R001,Delivered,Direct Sales
O002402,2025-08-16,C00501,E0034,R001,Delivered,Online
O002403,2025-03-27,C00543,E0015,R008,Delivered,Direct Sales
O002404,2026-03-14,C00246,E0035,R002,Delivered,Distributor
O002405,2026-07-25,C00519,E0036,R004,Delivered,Marketplace
O002406,2025-07-21,C00179,E0032,R001,Delivered,Marketplace
O002407,2025-11-20,C00569,E0029,R006,Delivered,Marketplace
O002408,2025-11-10,C00186,E0009,R002,Delivered,Marketplace
O002409,2026-05-10,C00218,E0022,R003,Processing,Online
O002410,2025-12-31,C00104,E0034,R001,Delivered,Distributor
O002411,2026-01-26,C00193,E0020,R001,Shipped,Online
O002412,2025-06-16,C00491,E0030,R003,Cancelled,Distributor
O002413,2025-08-03,C00067,E0021,R001,Delivered,Direct Sales
O002414,2026-03-17,C00590,E0018,R003,Delivered,Marketplace
O002415,2025-02-07,C00054,E0041,R002,Delivered,Online
O002416,2026-05-07,C00546,E0040,R005,Delivered,Online
O002417,2025-06-17,C00545,E0016,R002,Delivered,Online
O002418,2026-06-19,C00554,E0040,R005,Delivered,Marketplace
O002419,2025-10-11,C00175,E0020,R001,Processing,Marketplace
O002420,2026-03-25,C00469,E0039,R005,Delivered,Marketplace
O002421,2026-06-17,C00503,E0023,R004,Delivered,Online
O002422,2025-03-15,C00053,E0013,R004,Shipped,Distributor
O002423,2025-05-21,C00552,E0040,R005,Delivered,Direct Sales
O002424,2025-01-15,C00463,E0006,R002,Delivered,Marketplace
O002425,2025-09-30,C00269,E0023,R004,Delivered,Distributor
O002426,2026-06-20,C00509,E0012,R004,Delivered,Online
O002427,2025-08-03,C00187,E0015,R008,Processing,Marketplace
O002428,2025-03-25,C00445,E0036,R004,Cancelled,Direct Sales
O002429,2025-10-09,C00504,E0036,R004,Delivered,Online
O002430,2025-04-18,C00024,E0041,R002,Shipped,Distributor
O002431,2025-11-20,C00591,E0004,R008,Delivered,Distributor
O002432,2025-08-15,C00434,E0039,R005,Delivered,Online
O002433,2026-04-21,C00321,E0034,R001,Delivered,Marketplace
O002434,2025-01-21,C00200,E0010,R004,Delivered,Online
O002435,2025-01-11,C00590,E0017,R002,Delivered,Direct Sales
O002436,2025-05-18,C00588,E0032,R001,Delivered,Marketplace
O002437,2025-02-13,C00125,E0017,R002,Cancelled,Online
O002438,2026-05-30,C00544,E0022,R003,Delivered,Online
O002439,2025-05-19,C00291,E0022,R003,Delivered,Direct Sales
O002440,2025-03-13,C00473,E0015,R008,Delivered,Distributor
O002441,2025-05-24,C00211,E0026,R006,Shipped,Online
O002442,2026-08-05,C00223,E0024,R002,Delivered,Direct Sales
O002443,2025-01-08,C00362,E0017,R002,Delivered,Marketplace
O002444,2025-10-26,C00441,E0006,R002,Shipped,Direct Sales
O002445,2026-01-20,C00089,E0023,R004,Delivered,Distributor
O002446,2025-12-22,C00582,E0013,R004,Delivered,Online
O002447,2026-02-07,C00389,E0020,R001,Cancelled,Online
O002448,2026-04-28,C00138,E0034,R001,Shipped,Direct Sales
O002449,2026-07-12,C00468,E0002,R002,Cancelled,Distributor
O002450,2025-12-18,C00388,E0028,R006,Delivered,Marketplace
O002451,2026-01-22,C00182,E0035,R002,Delivered,Marketplace
O002452,2025-02-05,C00071,E0028,R006,Delivered,Distributor
O002453,2026-07-03,C00332,E0015,R008,Delivered,Distributor
O002454,2025-05-08,C00272,E0003,R001,Delivered,Direct Sales
O002455,2025-05-19,C00574,E0036,R004,Shipped,Direct Sales
O002456,2026-05-14,C00009,E0018,R003,Delivered,Direct Sales
O002457,2025-09-27,C00433,E0010,R004,Delivered,Marketplace
O002458,2026-08-30,C00465,E0009,R002,Delivered,Direct Sales
O002459,2026-08-12,C00023,E0038,R002,Delivered,Distributor
O002460,2025-01-04,C00508,E0027,R008,Cancelled,Direct Sales
O002461,2026-06-06,C00178,E0034,R001,Shipped,Marketplace
O002462,2025-08-31,C00328,E0024,R002,Delivered,Distributor
O002463,2026-04-10,C00140,E0033,R008,Delivered,Direct Sales
O002464,2025-04-19,C00022,E0029,R006,Delivered,Marketplace
O002465,2025-08-02,C00036,E0014,R005,Cancelled,Online
O002466,2026-07-16,C00520,E0033,R008,Shipped,Distributor
O002467,2025-08-28,C00368,E0034,R001,Delivered,Distributor
O002468,2025-01-15,C00291,E0032,R001,Delivered,Online
O002469,2025-04-26,C00239,E0001,R002,Delivered,Direct Sales
O002470,2025-07-10,C00525,E0028,R006,Processing,Direct Sales
O002471,2025-09-28,C00406,E0010,R004,Delivered,Online
O002472,2025-08-27,C00269,E0005,R005,Delivered,Online
O002473,2025-05-18,C00365,E0030,R003,Delivered,Marketplace
O002474,2025-02-27,C00287,E0005,R005,Shipped,Marketplace
O002475,2025-06-13,C00103,E0038,R002,Delivered,Marketplace
O002476,2025-03-02,C00246,E0037,R004,Cancelled,Distributor
O002477,2025-05-28,C00317,E0007,R002,Delivered,Distributor
O002478,2025-06-04,C00029,E0039,R005,Delivered,Marketplace
O002479,2025-07-07,C00589,E0028,R006,Delivered,Marketplace
O002480,2025-05-28,C00081,E0033,R008,Delivered,Marketplace
O002481,2025-06-26,C00015,E0018,R003,Delivered,Online
O002482,2025-02-06,C00111,E0036,R004,Delivered,Marketplace
O002483,2025-04-12,C00392,E0035,R002,Delivered,Direct Sales
O002484,2025-06-02,C00052,E0032,R001,Processing,Distributor
O002485,2025-06-05,C00460,E0012,R004,Delivered,Online
O002486,2026-03-01,C00344,E0017,R002,Delivered,Online
O002487,2026-02-24,C00585,E0025,R004,Processing,Online
O002488,2026-05-03,C00011,E0023,R004,Cancelled,Marketplace
O002489,2026-05-22,C00031,E0004,R008,Delivered,Direct Sales
O002490,2025-01-27,C00342,E0038,R002,Shipped,Direct Sales
O002491,2025-02-05,C00473,E0006,R002,Shipped,Direct Sales
O002492,2025-07-29,C00165,E0006,R002,Processing,Distributor
O002493,2025-03-19,C00580,E0003,R001,Delivered,Distributor
O002494,2025-01-26,C00146,E0013,R004,Delivered,Marketplace
O002495,2026-05-23,C00287,E0028,R006,Delivered,Direct Sales
O002496,2025-01-07,C00561,E0005,R005,Shipped,Marketplace
O002497,2025-02-25,C00314,E0017,R002,Delivered,Direct Sales
O002498,2025-07-08,C00309,E0020,R001,Delivered,Direct Sales
O002499,2025-05-28,C00096,E0027,R008,Delivered,Direct Sales
O002500,2025-03-26,C00220,E0039,R005,Delivered,Online
O002501,2026-04-02,C00598,E0019,R002,Shipped,Direct Sales
O002502,2025-08-02,C00385,E0041,R002,Delivered,Distributor
O002503,2025-08-19,C00362,E0022,R003,Delivered,Distributor
O002504,2025-11-04,C00419,E0006,R002,Processing,Online
O002505,2026-01-03,C00138,E0019,R002,Cancelled,Marketplace
O002506,2025-05-15,C00115,E0026,R006,Delivered,Online
O002507,2026-07-04,C00589,E0009,R002,Cancelled,Online
O002508,2025-10-20,C00175,E0029,R006,Cancelled,Distributor
O002509,2026-06-11,C00262,E0032,R001,Delivered,Direct Sales
O002510,2025-03-02,C00220,E0031,R001,Delivered,Marketplace
O002511,2025-01-25,C00320,E0031,R001,Processing,Direct Sales
O002512,2026-08-02,C00449,E0037,R004,Delivered,Online
O002513,2025-03-29,C00503,E0020,R001,Delivered,Marketplace
O002514,2026-08-08,C00045,E0004,R008,Processing,Direct Sales
O002515,2025-07-22,C00403,E0040,R005,Delivered,Direct Sales
O002516,2026-06-07,C00286,E0036,R004,Delivered,Marketplace
O002517,2025-05-01,C00460,E0003,R001,Delivered,Distributor
O002518,2025-07-11,C00327,E0019,R002,Delivered,Online
O002519,2025-07-24,C00173,E0005,R005,Shipped,Direct Sales
O002520,2025-01-02,C00015,E0024,R002,Delivered,Direct Sales
O002521,2025-01-19,C00003,E0004,R008,Processing,Distributor
O002522,2026-04-10,C00255,E0020,R001,Delivered,Online
O002523,2025-05-05,C00005,E0001,R002,Delivered,Online
O002524,2026-08-17,C00416,E0001,R002,Delivered,Distributor
O002525,2025-05-23,C00582,E0011,R008,Shipped,Direct Sales
O002526,2025-02-15,C00468,E0039,R005,Delivered,Online
O002527,2026-07-11,C00555,E0023,R004,Delivered,Distributor
O002528,2025-09-08,C00492,E0018,R003,Delivered,Online
O002529,2025-08-13,C00024,E0040,R005,Delivered,Distributor
O002530,2026-04-02,C00122,E0007,R002,Delivered,Online
O002531,2025-04-05,C00536,E0006,R002,Cancelled,Marketplace
O002532,2026-08-11,C00266,E0023,R004,Delivered,Direct Sales
O002533,2025-01-13,C00019,E0014,R005,Delivered,Marketplace
O002534,2025-10-12,C00209,E0022,R003,Delivered,Distributor
O002535,2026-01-20,C00031,E0030,R003,Cancelled,Marketplace
O002536,2026-02-19,C00291,E0039,R005,Delivered,Distributor
O002537,2025-03-01,C00152,E0004,R008,Processing,Direct Sales
O002538,2026-07-07,C00274,E0002,R002,Delivered,Direct Sales
O002539,2025-10-23,C00142,E0016,R002,Delivered,Direct Sales
O002540,2026-06-28,C00401,E0011,R008,Delivered,Online
O002541,2025-05-20,C00509,E0018,R003,Shipped,Direct Sales
O002542,2025-11-16,C00368,E0014,R005,Delivered,Direct Sales
O002543,2025-01-09,C00353,E0031,R001,Delivered,Online
O002544,2026-07-28,C00164,E0041,R002,Delivered,Marketplace
O002545,2026-03-05,C00110,E0037,R004,Delivered,Direct Sales
O002546,2025-10-21,C00336,E0024,R002,Delivered,Online
O002547,2025-06-27,C00033,E0004,R008,Delivered,Online
O002548,2025-01-25,C00271,E0029,R006,Delivered,Online
O002549,2026-06-19,C00131,E0037,R004,Delivered,Distributor
O002550,2025-06-29,C00089,E0002,R002,Delivered,Direct Sales
O002551,2025-12-26,C00582,E0029,R006,Delivered,Direct Sales
O002552,2025-01-12,C00031,E0018,R003,Shipped,Distributor
O002553,2025-09-22,C00446,E0022,R003,Delivered,Distributor
O002554,2025-05-28,C00048,E0021,R001,Shipped,Distributor
O002555,2025-01-26,C00225,E0021,R001,Delivered,Online
O002556,2026-01-10,C00341,E0017,R002,Shipped,Direct Sales
O002557,2025-09-23,C00317,E0033,R008,Delivered,Marketplace
O002558,2026-05-18,C00572,E0028,R006,Delivered,Direct Sales
O002559,2025-05-10,C00168,E0022,R003,Shipped,Direct Sales
O002560,2026-06-06,C00404,E0030,R003,Delivered,Distributor
O002561,2025-06-06,C00397,E0024,R002,Delivered,Marketplace
O002562,2026-02-23,C00079,E0041,R002,Processing,Distributor
O002563,2026-04-30,C00523,E0019,R002,Shipped,Online
O002564,2025-08-01,C00164,E0039,R005,Delivered,Online
O002565,2026-06-07,C00038,E0028,R006,Delivered,Distributor
O002566,2025-08-29,C00309,E0011,R008,Delivered,Marketplace
O002567,2025-11-11,C00215,E0021,R001,Delivered,Distributor
O002568,2025-06-04,C00561,E0011,R008,Delivered,Marketplace
O002569,2025-06-17,C00444,E0018,R003,Delivered,Marketplace
O002570,2026-02-14,C00589,E0013,R004,Delivered,Marketplace
O002571,2026-05-20,C00091,E0009,R002,Delivered,Online
O002572,2025-09-13,C00544,E0011,R008,Delivered,Distributor
O002573,2025-12-12,C00240,E0021,R001,Cancelled,Marketplace
O002574,2025-03-08,C00513,E0034,R001,Processing,Marketplace
O002575,2026-02-19,C00430,E0036,R004,Delivered,Marketplace
O002576,2025-04-14,C00019,E0024,R002,Delivered,Direct Sales
O002577,2025-11-15,C00094,E0012,R004,Delivered,Marketplace
O002578,2025-01-31,C00085,E0013,R004,Delivered,Distributor
O002579,2025-01-05,C00053,E0021,R001,Delivered,Distributor
O002580,2025-02-24,C00146,E0007,R002,Delivered,Direct Sales
O002581,2025-04-18,C00168,E0004,R008,Cancelled,Distributor
O002582,2025-03-24,C00564,E0039,R005,Delivered,Marketplace
O002583,2025-11-01,C00034,E0001,R002,Shipped,Online
O002584,2025-04-12,C00247,E0007,R002,Cancelled,Distributor
O002585,2025-04-18,C00569,E0028,R006,Delivered,Direct Sales
O002586,2026-06-04,C00364,E0041,R002,Delivered,Online
O002587,2026-06-21,C00596,E0020,R001,Delivered,Marketplace
O002588,2025-07-30,C00010,E0009,R002,Shipped,Marketplace
O002589,2025-05-03,C00229,E0023,R004,Delivered,Distributor
O002590,2026-06-20,C00171,E0037,R004,Delivered,Distributor
O002591,2025-08-21,C00141,E0031,R001,Shipped,Online
O002592,2025-01-29,C00426,E0007,R002,Processing,Online
O002593,2025-07-27,C00482,E0011,R008,Cancelled,Distributor
O002594,2025-05-04,C00258,E0032,R001,Processing,Direct Sales
O002595,2025-02-11,C00497,E0023,R004,Shipped,Distributor
O002596,2025-07-06,C00574,E0007,R002,Delivered,Online
O002597,2026-04-22,C00563,E0025,R004,Processing,Online
O002598,2025-10-28,C00016,E0012,R004,Delivered,Direct Sales
O002599,2025-06-16,C00219,E0027,R008,Delivered,Distributor
O002600,2026-01-27,C00600,E0003,R001,Processing,Marketplace
O002601,2026-04-29,C00467,E0018,R003,Delivered,Distributor
O002602,2026-03-24,C00454,E0024,R002,Cancelled,Online
O002603,2025-05-26,C00252,E0038,R002,Delivered,Marketplace
O002604,2025-11-02,C00057,E0009,R002,Delivered,Distributor
