Purchase_ID,Purchase_Date,Product_ID,Supplier_ID,Quantity,Unit_Cost,Purchase_Value,Promised_Delivery_Date,Actual_Delivery_Date,Rejected_Qty,Warehouse_ID
PO001317,2025-08-10,P0023,S018,164,19563.03,3208336.84,2025-09-07,2025-09-07,2,WH-CHE
PO001318,2026-03-31,P0130,S038,193,19551.64,3773466.85,2026-04-24,2026-05-02,4,WH-BLR
PO001319,2025-05-30,P0042,S013,129,13619.74,1756946.29,2025-06-23,2025-07-01,0,WH-MUM
PO001320,2026-03-06,P0137,S041,119,22245.6,2647225.83,2026-03-23,2026-04-04,6,WH-HYD
PO001322,2026-08-10,P0095,S013,166,1393.88,231383.58,2026-08-20,2026-09-01,3,WH-CHE
PO001323,2026-08-21,P0141,S024,138,15854.17,2187874.84,2026-08-26,2026-09-01,8,WH-KOL
PO001324,2025-12-22,P0001,S040,78,16223.13,1265404.52,2025-12-27,2026-01-08,0,WH-CHE
PO001325,2025-05-24,P0097,S038,100,7342.93,734293.18,2025-06-04,2025-06-10,7,WH-HYD
PO001326,2026-02-16,P0102,S003,190,16700.66,3173124.85,2026-03-03,2026-03-12,4,WH-BLR
PO001327,2026-04-08,P0093,S004,90,12273.37,1104603.14,2026-04-29,2026-05-01,1,WH-CHE
PO001328,2025-10-11,P0087,S017,138,3561.91,491543.83,2025-10-24,2025-11-01,0,WH-DEL
PO001329,2025-03-06,P0094,S030,30,29265.34,877960.3,2025-04-03,2025-04-10,2,WH-MUM
PO001330,2025-01-09,P0096,S041,185,23305.44,4311507.2,2025-02-08,2025-02-11,3,WH-CHE
PO001331,2025-11-04,P0088,S029,177,18717.26,3312954.46,2025-11-11,2025-11-21,7,WH-BLR
PO001332,2025-06-06,P0059,S031,117,14837.1,1735940.39,2025-06-27,2025-07-02,6,WH-KOL
PO001333,2026-07-29,P0075,S047,16,29230.93,467694.87,2026-08-15,2026-08-22,0,WH-KOL
PO001334,2026-04-06,P0142,S009,181,21262.92,3848588.85,2026-04-15,2026-04-25,4,WH-BLR
PO001335,2026-06-17,P0026,S039,150,15492.69,2323903.04,2026-07-02,2026-07-13,1,WH-BLR
PO001336,2026-03-20,P0115,S035,61,24273.79,1480701.27,2026-03-28,2026-04-08,2,WH-MUM
PO001337,2025-12-19,P0109,S025,72,27164.16,1955819.35,2026-01-13,2026-01-21,3,WH-DEL
PO001338,2026-07-17,P0149,S014,100,26395.14,2639513.77,2026-08-03,2026-08-10,7,WH-KOL
PO001339,2025-06-12,P0114,S016,30,11743.86,352315.73,2025-06-27,2025-07-03,1,WH-KOL
PO001340,2026-07-24,P0061,S037,191,28203.91,5386947.66,2026-08-07,2026-08-06,10,WH-BLR
PO001341,2026-08-22,P0008,S035,72,24122.37,1736810.62,2026-09-06,2026-09-10,2,WH-BLR
PO001342,2026-07-08,P0130,S038,11,19461.33,214074.65,2026-08-01,2026-07-30,0,WH-CHE
PO001343,2025-05-12,P0125,S037,136,12465,1695240.57,2025-05-28,2025-05-26,0,WH-BLR
PO001344,2026-01-10,P0023,S018,121,21004.78,2541578.84,2026-02-08,2026-02-12,2,WH-KOL
PO001345,2025-03-08,P0031,S021,16,12356.25,197699.93,2025-03-27,2025-03-29,0,WH-HYD
PO001346,2025-07-16,P0117,S003,164,18361.84,3011341.2,2025-07-26,2025-08-06,10,WH-BLR
PO001347,2025-09-14,P0038,S036,14,19172.64,268416.97,2025-09-26,2025-10-01,0,WH-DEL
PO001348,2025-10-10,P0102,S003,150,15863.31,2379496.76,2025-10-15,2025-10-26,3,WH-BLR
PO001349,2025-04-27,P0007,S003,86,16333.3,1404663.5,2025-05-18,2025-05-30,3,WH-BLR
PO001350,2025-07-27,P0117,S003,199,15756.81,3135605.18,2025-08-05,2025-08-13,14,WH-BLR
PO001351,2026-06-01,P0049,S009,123,11129.81,1368966.23,2026-06-04,2026-06-16,5,WH-BLR
PO001352,2026-02-25,P0001,S040,192,19130.13,3672985.86,2026-03-03,2026-03-08,3,WH-KOL
PO001353,2026-05-17,P0089,S043,41,24562.37,1007057.25,2026-06-04,2026-06-09,0,WH-BLR
PO001354,2026-01-27,P0110,S006,83,311.76,25876.44,2026-02-24,2026-02-23,5,WH-CHE
PO001355,2026-08-01,P0083,S021,97,29830.31,2893539.66,2026-08-12,2026-08-15,2,WH-DEL
PO001356,2025-05-23,P0122,S013,146,3889.45,567859.58,2025-06-16,2025-06-14,5,WH-DEL
PO001357,2026-05-22,P0050,S032,49,648.23,31763.51,2026-06-05,2026-06-16,1,WH-MUM
PO001358,2026-07-30,P0137,S041,61,26822.21,1636154.96,2026-08-23,2026-08-26,0,WH-HYD
PO001359,2025-05-08,P0142,S009,182,17910.49,3259708.73,2025-05-16,2025-05-21,0,WH-KOL
PO001360,2026-02-11,P0062,S043,80,21450,1716000.31,2026-02-25,2026-03-06,3,WH-BLR
PO001361,2026-01-04,P0012,S008,45,22927.41,1031733.26,2026-01-12,2026-01-13,2,WH-MUM
PO001362,2025-11-14,P0089,S043,60,24669.33,1480159.87,2025-11-26,2025-12-01,2,WH-KOL
PO001363,2025-05-02,P0015,S033,91,16664.95,1516510.3,2025-05-31,2025-06-08,0,WH-HYD
PO001364,2026-01-30,P0137,S041,154,26083.13,4016802.46,2026-02-08,2026-02-11,6,WH-DEL
PO001365,2026-08-08,P0049,S009,134,10774.44,1443774.86,2026-09-04,2026-09-06,4,WH-BLR
PO001366,2026-02-14,P0104,S008,92,2411.12,221823.2,2026-02-19,2026-02-21,2,WH-HYD
PO001367,2025-08-20,P0005,S044,55,12061.72,663394.74,2025-08-26,2025-08-26,1,WH-DEL
PO001368,2025-04-26,P0145,S032,75,2519.27,188945.46,2025-05-14,2025-05-16,0,WH-KOL
PO001369,2026-06-02,P0085,S013,154,14288.98,2200503.19,2026-06-30,2026-07-07,4,WH-HYD
PO001370,2026-07-10,P0085,S013,48,16678.52,800568.82,2026-07-19,2026-07-24,2,WH-BLR
PO001371,2025-04-28,P0067,S032,121,33077.44,4002370.37,2025-05-19,2025-05-20,5,WH-HYD
PO001372,2025-09-30,P0043,S028,40,28250.97,1130038.84,2025-10-13,2025-10-25,0,WH-DEL
PO001374,2026-02-13,P0127,S040,42,5359.47,225097.6,2026-03-04,2026-03-04,1,WH-CHE
PO001375,2025-02-01,P0014,S024,182,18936.17,3446383.37,2025-02-19,2025-02-20,3,WH-HYD
PO001376,2026-07-26,P0040,S006,163,18834.39,3070004.92,2026-08-25,2026-08-28,6,WH-CHE
PO001378,2026-04-09,P0093,S004,135,11175.55,1508699.13,2026-04-15,2026-04-20,3,WH-MUM
PO001379,2026-04-01,P0059,S031,147,17618.75,2589956.97,2026-04-24,2026-05-01,0,WH-MUM
PO001380,2026-06-24,P0030,S024,81,28730.29,2327153.46,2026-07-20,2026-07-24,3,WH-CHE
PO001381,2026-06-12,P0150,S009,177,31950.27,5655197.71,2026-06-21,2026-06-25,8,WH-DEL
PO001382,2026-03-28,P0087,S017,37,3844.01,142228.47,2026-04-06,2026-04-04,0,WH-CHE
PO001383,2026-01-12,P0008,S035,107,21290.47,2278080.53,2026-01-17,2026-01-20,4,WH-MUM
PO001384,2026-08-17,P0141,S024,185,16461.62,3045399.05,2026-08-29,2026-09-04,2,WH-DEL
PO001385,2025-11-21,P0117,S003,174,17787.14,3094962.06,2025-11-30,2025-12-12,9,WH-CHE
PO001386,2026-07-14,P0025,S004,177,1078.86,190958.04,2026-08-05,2026-08-03,10,WH-CHE
PO001387,2025-12-01,P0023,S018,190,19200.66,3648124.58,2025-12-30,2026-01-07,14,WH-BLR
PO001388,2025-08-03,P0137,S041,189,24432.8,4617799.42,2025-08-09,2025-08-20,10,WH-KOL
PO001389,2025-05-26,P0048,S036,138,6188.34,853990.66,2025-06-07,2025-06-12,2,WH-BLR
PO001390,2025-01-16,P0017,S047,161,23988.05,3862076.76,2025-01-23,2025-01-21,11,WH-DEL
PO001391,2026-02-21,P0029,S030,34,21930.69,745643.54,2026-03-03,2026-03-07,2,WH-DEL
PO001392,2026-01-14,P0141,S024,132,17544.76,2315908.44,2026-01-18,2026-01-17,3,WH-KOL
PO001393,2026-04-29,P0105,S022,37,2379.85,88054.51,2026-05-13,2026-05-13,1,WH-KOL
PO001394,2025-01-10,P0062,S043,52,21250.39,1105020.23,2025-01-26,2025-02-07,4,WH-DEL
PO001395,2025-02-17,P0135,S037,62,5363.15,332515.29,2025-03-13,2025-03-18,3,WH-CHE
PO001396,2026-08-02,P0145,S032,114,2320.05,264485.68,2026-08-10,2026-08-17,0,WH-BLR
PO001397,2026-04-13,P0053,S037,82,6038.01,495116.62,2026-04-21,2026-04-27,5,WH-KOL
PO001398,2026-03-29,P0019,S034,98,17174.59,1683109.38,2026-04-13,2026-04-18,1,WH-HYD
PO001399,2026-07-01,P0012,S008,54,19731.03,1065475.35,2026-07-31,2026-07-29,3,WH-HYD
PO001400,2025-08-14,P0127,S040,15,5146.87,77203.02,2025-08-21,2025-08-23,0,WH-BLR
PO001401,2025-10-14,P0115,S035,140,24200.37,3388051.29,2025-10-22,2025-10-24,1,WH-DEL
PO001402,2025-08-10,P0055,S038,100,16844.47,1684447.38,2025-08-17,2025-08-15,3,WH-KOL
PO001403,2026-08-26,P0017,S047,14,21922.36,306913.01,2026-09-20,2026-09-25,0,WH-HYD
PO001404,2026-04-24,P0036,S028,54,8163.17,440811.07,2026-05-02,2026-04-30,2,WH-HYD
PO001405,2025-01-11,P0138,S049,167,16880.35,2819017.68,2025-01-17,2025-01-20,10,WH-BLR
PO001406,2025-10-18,P0119,S011,179,1986.35,355555.9,2025-11-15,2025-11-22,7,WH-CHE
PO001407,2025-01-20,P0033,S026,114,20527.88,2340178.24,2025-02-05,2025-02-10,2,WH-HYD
PO001408,2026-07-02,P0062,S043,162,19443.29,3149812.91,2026-07-29,2026-08-01,2,WH-HYD
PO001409,2025-07-07,P0134,S006,175,11620.89,2033655,2025-07-11,2025-07-22,1,WH-DEL
PO001410,2025-03-13,P0011,S025,110,31135.51,3424906.18,2025-03-28,2025-03-31,7,WH-HYD
PO001411,2026-04-20,P0018,S020,77,30534.24,2351136.31,2026-05-17,2026-05-27,0,WH-KOL
PO001412,2025-08-03,P0073,S023,185,3497.41,647020.3,2025-08-26,2025-08-30,4,WH-DEL
PO001413,2025-10-26,P0135,S037,171,5734.1,980531.29,2025-11-08,2025-11-18,8,WH-CHE
PO001414,2026-01-02,P0062,S043,14,19445.35,272234.91,2026-01-21,2026-01-31,0,WH-KOL
PO001415,2025-11-25,P0027,S046,187,10241.8,1915216.66,2025-12-23,2025-12-27,5,WH-DEL
PO001416,2025-02-04,P0101,S003,73,18460.03,1347582.2,2025-03-05,2025-03-16,2,WH-KOL
PO001417,2025-12-18,P0129,S048,114,10190.91,1161764.06,2026-01-15,2026-01-16,7,WH-KOL
PO001418,2025-08-27,P0107,S018,43,6661.79,286457.15,2025-09-04,2025-09-11,2,WH-BLR
PO001419,2025-12-11,P0067,S032,187,32915.02,6155108.98,2025-12-26,2025-12-27,9,WH-HYD
PO001420,2025-09-11,P0056,S049,163,26344.43,4294142.31,2025-09-29,2025-09-28,2,WH-MUM
PO001421,2025-02-08,P0057,S016,121,17012.84,2058553.92,2025-02-18,2025-03-02,7,WH-KOL
PO001422,2025-03-05,P0120,S029,111,2400.43,266447.97,2025-03-24,2025-04-04,4,WH-DEL
PO001423,2025-03-24,P0013,S016,150,9613.36,1442004.08,2025-04-17,2025-04-16,4,WH-MUM
PO001424,2026-08-07,P0150,S009,61,32538.29,1984835.42,2026-08-12,2026-08-10,1,WH-HYD
PO001425,2026-05-15,P0098,S032,183,25999.57,4757921.89,2026-05-22,2026-05-27,11,WH-CHE
PO001426,2026-03-30,P0009,S037,141,2278.14,321217.04,2026-04-07,2026-04-15,5,WH-MUM
PO001427,2025-07-16,P0017,S047,122,25757.14,3142370.77,2025-07-31,2025-08-10,2,WH-MUM
PO001428,2025-04-26,P0113,S032,77,1549.72,119328.3,2025-05-12,2025-05-14,5,WH-DEL
PO001429,2026-01-20,P0060,S019,31,37525.88,1163302.41,2026-02-02,2026-02-14,2,WH-BLR
PO001430,2026-06-10,P0129,S048,170,10983.83,1867251.51,2026-07-05,2026-07-03,0,WH-CHE
PO001431,2025-04-21,P0095,S013,145,1525.12,221141.77,2025-04-29,2025-05-05,1,WH-MUM
PO001432,2025-06-21,P0012,S008,93,23384.23,2174733.05,2025-07-01,2025-07-03,2,WH-BLR
PO001433,2025-06-25,P0001,S040,54,15861.34,856512.26,2025-07-05,2025-07-12,0,WH-MUM
PO001434,2026-08-11,P0007,S003,45,15699.04,706457.01,2026-08-30,2026-09-10,3,WH-CHE
PO001435,2025-01-02,P0118,S049,199,16888.4,3360792.4,2025-01-28,2025-02-04,13,WH-CHE
PO001436,2025-09-08,P0108,S016,71,12146.27,862385.09,2025-09-17,2025-09-29,5,WH-KOL
PO001437,2025-01-13,P0014,S024,49,19877.84,974014.21,2025-01-21,2025-01-27,2,WH-CHE
PO001438,2025-05-25,P0031,S021,78,10499.08,818928.48,2025-06-09,2025-06-20,0,WH-HYD
PO001439,2026-05-10,P0025,S004,87,1202.9,104652.31,2026-05-25,2026-05-23,0,WH-HYD
PO001440,2026-05-31,P0132,S045,199,12967.77,2580586.63,2026-06-17,2026-06-26,6,WH-BLR
PO001441,2026-08-30,P0044,S026,13,439.56,5714.25,2026-09-07,2026-09-12,0,WH-KOL
PO001442,2025-01-23,P0149,S014,78,26815.38,2091599.83,2025-01-27,2025-02-04,6,WH-CHE
PO001443,2025-06-23,P0005,S044,120,12089.67,1450760.77,2025-07-15,2025-07-15,4,WH-CHE
PO001444,2025-06-15,P0126,S011,198,32722.63,6479080.23,2025-06-24,2025-07-01,8,WH-KOL
PO001445,2025-10-24,P0126,S011,90,28323.67,2549130.34,2025-11-04,2025-11-02,0,WH-CHE
PO001446,2026-07-10,P0099,S047,78,12740.25,993739.41,2026-07-14,2026-07-26,5,WH-DEL
PO001447,2026-03-03,P0089,S043,84,21188.91,1779868.54,2026-03-26,2026-03-24,2,WH-HYD
PO001448,2025-05-01,P0059,S031,47,18407.41,865148.4,2025-05-20,2025-05-21,2,WH-DEL
PO001449,2026-04-06,P0046,S016,165,27472.69,4532994.1,2026-04-29,2026-05-02,12,WH-HYD
PO001450,2026-04-08,P0087,S017,70,3665.22,256565.08,2026-04-28,2026-05-07,1,WH-BLR
PO001451,2025-05-19,P0056,S049,69,25523.08,1761092.73,2025-05-24,2025-05-28,1,WH-HYD
PO001452,2025-08-17,P0047,S025,18,12416.73,223501.09,2025-09-13,2025-09-24,0,WH-BLR
PO001453,2025-08-11,P0119,S011,185,2075.46,383959.51,2025-09-05,2025-09-13,3,WH-HYD
PO001454,2025-05-29,P0086,S050,13,16512.05,214656.59,2025-06-25,2025-06-25,0,WH-KOL
PO001456,2026-04-08,P0004,S005,106,25622.47,2715981.95,2026-04-18,2026-04-17,5,WH-DEL
PO001457,2026-01-28,P0122,S013,68,3700.63,251642.67,2026-02-21,2026-03-04,3,WH-HYD
PO001458,2025-01-25,P0011,S025,53,31790.8,1684912.32,2025-01-28,2025-02-06,0,WH-KOL
PO001459,2026-04-12,P0112,S027,153,25063.41,3834701.65,2026-05-10,2026-05-14,7,WH-BLR
PO001460,2026-05-04,P0041,S043,198,31497.98,6236599.37,2026-05-07,2026-05-18,4,WH-BLR
PO001461,2026-05-10,P0041,S043,58,29479.97,1709838.29,2026-06-06,2026-06-14,4,WH-DEL
PO001462,2025-03-02,P0047,S025,23,10115.57,232658,2025-03-06,2025-03-07,1,WH-BLR
PO001463,2025-03-04,P0029,S030,153,21853.64,3343607.58,2025-03-25,2025-03-25,10,WH-CHE
PO001464,2025-01-04,P0029,S030,60,26093.38,1565603.04,2025-01-24,2025-02-04,4,WH-MUM
PO001465,2025-04-18,P0131,S031,95,31742.52,3015539.44,2025-04-30,2025-04-29,3,WH-DEL
PO001466,2026-03-12,P0042,S013,103,13212.12,1360848.46,2026-03-16,2026-03-26,0,WH-MUM
PO001467,2025-10-16,P0046,S016,45,31089.72,1399037.55,2025-11-09,2025-11-21,1,WH-CHE
PO001468,2026-05-09,P0131,S031,22,35183.9,774045.82,2026-05-30,2026-05-29,0,WH-HYD
PO001469,2025-06-29,P0041,S043,191,30175.86,5763588.95,2025-07-03,2025-07-06,8,WH-CHE
PO001470,2026-06-17,P0036,S028,68,7407.65,503720.53,2026-07-12,2026-07-15,5,WH-MUM
PO001471,2025-11-16,P0085,S013,75,16631.54,1247365.38,2025-12-01,2025-12-02,1,WH-CHE
PO001472,2026-02-06,P0075,S047,113,24724.88,2793911.27,2026-02-24,2026-02-24,5,WH-DEL
PO001473,2025-06-07,P0069,S004,57,10250.56,584281.79,2025-07-06,2025-07-13,0,WH-BLR
PO001474,2025-08-18,P0075,S047,35,30065.16,1052280.56,2025-08-23,2025-08-27,1,WH-DEL
PO001475,2025-01-27,P0114,S016,198,12189.01,2413423.38,2025-02-19,2025-02-17,4,WH-CHE
PO001476,2025-06-14,P0003,S041,79,1577.13,124593.23,2025-07-06,2025-07-07,5,WH-BLR
PO001477,2025-01-14,P0129,S048,104,9450.04,982804.09,2025-01-22,2025-01-23,1,WH-HYD
PO001478,2025-10-18,P0128,S032,29,3068.25,88979.34,2025-11-07,2025-11-17,1,WH-BLR
PO001479,2025-09-14,P0061,S037,55,27592.01,1517560.46,2025-10-07,2025-10-13,0,WH-BLR
PO001480,2026-03-29,P0072,S044,197,35437.73,6981233.11,2026-04-19,2026-04-28,13,WH-BLR
PO001481,2025-08-17,P0084,S022,128,27977.03,3581059.2,2025-09-09,2025-09-18,6,WH-DEL
PO001482,2025-12-20,P0028,S045,178,21857.18,3890577.4,2026-01-18,2026-01-23,2,WH-KOL
PO001483,2026-02-01,P0124,S030,150,6118.57,917784.95,2026-03-02,2026-03-01,6,WH-BLR
PO001484,2025-05-11,P0109,S025,195,28326.01,5523572.41,2025-05-26,2025-05-25,12,WH-CHE
PO001485,2025-05-26,P0101,S003,76,19341.02,1469917.76,2025-06-07,2025-06-15,0,WH-BLR
PO001486,2025-07-23,P0119,S011,189,2082.9,393667.95,2025-08-05,2025-08-12,3,WH-DEL
PO001487,2025-11-09,P0093,S004,78,12450.19,971114.77,2025-12-05,2025-12-03,2,WH-HYD
PO001488,2026-01-31,P0069,S004,70,9817.86,687250.55,2026-02-05,2026-02-11,1,WH-BLR
PO001489,2026-02-05,P0003,S041,200,1863.47,372693.97,2026-02-12,2026-02-16,8,WH-MUM
PO001490,2025-02-13,P0025,S004,152,1249.21,189879.58,2025-03-12,2025-03-14,3,WH-MUM
PO001491,2025-02-08,P0108,S016,173,13119.74,2269715.02,2025-02-26,2025-03-05,7,WH-DEL
PO001492,2026-07-31,P0135,S037,108,6055.05,653945.49,2026-08-08,2026-08-14,3,WH-HYD
PO001493,2025-08-26,P0056,S049,60,27729.04,1663742.21,2025-09-17,2025-09-25,4,WH-KOL
PO001494,2025-12-18,P0134,S006,49,10128.93,496317.79,2026-01-15,2026-01-21,2,WH-HYD
PO001495,2026-02-12,P0147,S005,187,26215.05,4902214.04,2026-02-20,2026-02-23,14,WH-HYD
PO001496,2025-01-31,P0143,S049,73,24007.07,1752516.24,2025-02-28,2025-03-03,1,WH-KOL
PO001497,2025-08-09,P0086,S050,26,19275.57,501164.89,2025-08-18,2025-08-17,0,WH-CHE
PO001498,2025-11-06,P0018,S020,195,30629.55,5972762.82,2025-11-30,2025-12-05,15,WH-BLR
PO001499,2025-10-01,P0116,S013,70,24721.48,1730503.33,2025-10-06,2025-10-13,4,WH-KOL
PO001500,2025-05-12,P0106,S009,30,37536.55,1126096.5,2025-05-29,2025-06-08,1,WH-CHE
